Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2
Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2
50.026953, 0.050114, 0.000201, 0.528441, 0.000000, 30.648562, 0.344366
50.028954, 0.051181, 0.000201, 0.533087, 0.000000, 30.304196, 0.000000
50.030954, 0.052260, 0.000201, 0.535786, 0.000000, 29.959830, -0.344366
50.032955, 0.052809, 0.000201, 0.540214, 0.000000, 29.615464, 0.344366
50.034955, 0.053914, 0.000201, 0.547666, 0.000000, 29.959830, 0.344366
50.036956, 0.055020, 0.000201, 0.552317, 0.000000, 29.271099, 0.344366
50.038956, 0.056129, 0.000201, 0.553978, 0.000000, 30.304196, 0.000000
50.040954, 0.057802, 0.000201, 0.557036, 0.000000, 29.271099, 0.000000
50.042955, 0.058362, 0.000201, 0.558131, 0.000000, 29.271099, 0.344366
50.044957, 0.059493, 0.000201, 0.562505, 0.000000, 28.926733, 0.000000
50.046958, 0.060621, 0.000201, 0.564837, 0.000000, 29.959830, 0.000000
50.048958, 0.061753, 0.000201, 0.564616, 0.000000, 29.271099, -0.344366
50.050959, 0.062900, 0.000201, 0.570066, 0.000000, 28.926733, 0.000000
50.052959, 0.064645, 0.000201, 0.580347, 0.000000, 28.582367, 0.000000
50.054959, 0.065811, 0.000201, 0.582061, 0.000000, 28.238001, 0.000000
50.056960, 0.066394, 0.000201, 0.581968, 0.000000, 28.926733, -0.344366
50.058960, 0.067563, 0.000201, 0.583519, 0.000000, 27.549269, 0.000000
50.060961, 0.069342, 0.000201, 0.590648, 0.000000, 28.582367, 0.000000
50.062961, 0.070534, 0.000201, 0.594879, 0.000000, 27.549269, 0.000000
50.064961, 0.071132, 0.000201, 0.595922, 0.000000, 27.893635, 0.000000
50.066962, 0.072325, 0.000201, 0.597078, 0.000000, 27.204903, 0.000000
50.068962, 0.073525, 0.000201, 0.597943, 0.000000, 27.204903, -0.344366
50.070963, 0.075345, 0.000201, 0.604371, 0.000000, 27.204903, 0.000000
50.072963, 0.076572, 0.000201, 0.610739, 0.000000, 25.827440, 0.344366
50.074962, 0.077189, 0.000201, 0.613158, 0.000000, 26.860537, 0.000000
50.076963, 0.078430, 0.000201, 0.617534, 0.000000, 25.827440, 0.000000
50.078964, 0.079679, 0.000201, 0.622637, 0.000000, 26.171806, 0.000000
50.080965, 0.081572, 0.000201, 0.629014, 0.000000, 25.827440, 0.000000
50.082964, 0.082200, 0.000201, 0.629816, 0.000000, 26.860537, 0.000000
50.084966, 0.083457, 0.000201, 0.629272, 0.000000, 25.138708, -0.344366
50.086965, 0.084725, 0.000201, 0.630872, 0.000000, 24.794342, 0.344366
50.088966, 0.085996, 0.000201, 0.635069, 0.000000, 25.138708, -0.344366
50.090967, 0.087908, 0.000201, 0.637323, 0.000000, 25.827440, -0.688732
50.092967, 0.088544, 0.000201, 0.636409, 0.000000, 24.794342, 0.000000
50.094967, 0.089815, 0.000201, 0.634916, 0.000000, 25.138708, 0.000000
50.096967, 0.091099, 0.000201, 0.638329, 0.000000, 24.105611, 0.000000
50.098968, 0.093044, 0.000201, 0.647094, 0.000000, 24.794342, 0.344366
50.100968, 0.094327, 0.000201, 0.644643, 0.000446, 25.138708, 0.000000
50.102969, 0.095595, 0.000201, 0.637633, 0.000074, 23.761245, 1.033098
50.104969, 0.096231, 0.000201, 0.636146, -0.000440, 24.794342, 0.000000
50.106969, 0.097514, 0.000201, 0.638781, -0.000499, 23.072513, 0.000000
50.108970, 0.098813, 0.000204, 0.645247, 0.000901, 23.761245, -0.344366
50.110970, 0.100107, 0.000204, 0.647756, 0.000946, 23.761245, 0.000000
50.112971, 0.102018, 0.000201, 0.639781, -0.000937, 22.728147, -0.344366
50.114971, 0.102658, 0.000201, 0.637938, -0.000946, 23.416879, 0.000000
50.116972, 0.103941, 0.000201, 0.639069, -0.000039, 23.072513, 0.000000
50.118973, 0.105240, 0.000201, 0.645507, -0.000000, 22.039415, -0.344366
50.120972, 0.106538, 0.000201, 0.648564, 0.000000, 24.105611, 0.000000
50.122971, 0.108472, 0.000201, 0.646015, 0.000000, 23.072513, -0.344366
50.124973, 0.109115, 0.000201, 0.644655, 0.000000, 22.728147, 0.000000
50.126974, 0.110395, 0.000201, 0.642153, 0.000000, 22.383781, 0.000000
50.128974, 0.111678, 0.000201, 0.640668, 0.000000, 22.728147, 0.000000
50.130975, 0.113601, 0.000201, 0.640816, 0.000000, 21.695050, 0.000000
50.132975, 0.114244, 0.000201, 0.641953, 0.000000, 22.039415, 0.000000
50.134976, 0.115535, 0.000201, 0.643824, 0.000000, 22.039415, 0.000000
50.136976, 0.116833, 0.000201, 0.647052, 0.000000, 21.695050, 0.000000
50.138976, 0.118798, 0.000201, 0.653471, 0.000000, 21.695050, 0.000000
50.140977, 0.119452, 0.000201, 0.655089, 0.000000, 21.350684, 0.000000
50.142976, 0.120766, 0.000201, 0.656660, 0.000000, 21.006318, 0.000000
50.144978, 0.122068, 0.000201, 0.653588, 0.000000, 21.006318, -0.344366
50.146978, 0.123370, 0.000201, 0.651194, 0.000000, 21.006318, 0.000000
50.148979, 0.125323, 0.000201, 0.651095, 0.000000, 21.006318, 0.000000
50.150980, 0.125974, 0.000201, 0.651039, 0.000000, 21.006318, 0.000000
50.152980, 0.127276, 0.000201, 0.651029, 0.000000, 19.973220, 0.000000
50.154981, 0.128582, 0.000201, 0.652342, 0.000000, 20.317586, 0.344366
50.156980, 0.130554, 0.000201, 0.656395, 0.000000, 19.973220, -0.344366
50.158981, 0.131860, 0.000201, 0.654546, 0.000000, 20.317586, 0.344366
50.160982, 0.132511, 0.000201, 0.653239, 0.000000, 19.628854, 0.000000
50.162982, 0.133809, 0.000201, 0.650321, 0.000000, 20.317586, 0.000000
50.164982, 0.135104, 0.000201, 0.648334, 0.000000, 18.940123, 0.000000
50.166982, 0.136391, 0.000201, 0.646014, 0.000000, 19.284488, 0.000000
50.168983, 0.138310, 0.000201, 0.640004, 0.000000, 19.284488, 0.344366
50.170982, 0.139593, 0.000201, 0.640470, 0.000000, 19.284488, 0.000000
50.172981, 0.140232, 0.000201, 0.640614, 0.000000, 18.940123, 0.000000
50.174983, 0.141512, 0.000201, 0.640174, 0.000000, 18.251391, 0.000000
50.176984, 0.142787, 0.000201, 0.639257, 0.000000, 18.251391, 0.000000
50.178984, 0.144703, 0.000201, 0.637827, 0.000000, 18.595757, -0.344366
50.180985, 0.145338, 0.000204, 0.637337, 0.000935, 18.251391, 0.344366
50.182986, 0.146610, 0.000204, 0.636448, 0.000946, 18.251391, 0.000000
50.184986, 0.147867, 0.000204, 0.632022, 0.000011, 17.562659, 0.000000
50.186986, 0.149112, 0.000201, 0.626222, -0.000940, 17.562659, 0.000000
50.188987, 0.150974, 0.000201, 0.622156, -0.000946, 17.907025, 0.000000
50.190987, 0.152227, 0.000204, 0.623028, 0.000945, 17.218293, 0.000000
50.192987, 0.152852, 0.000201, 0.624882, 0.000074, 17.562659, 0.000000
50.194988, 0.154112, 0.000201, 0.627931, -0.000943, 17.218293, 0.000000
50.196988, 0.155380, 0.000201, 0.631207, -0.000074, 17.218293, -0.344366
50.198988, 0.156648, 0.000201, 0.633691, -0.000000, 16.873927, 0.000000
50.200989, 0.158537, 0.000201, 0.630739, 0.000000, 17.907025, 0.000000
50.202990, 0.159161, 0.000201, 0.628252, 0.000000, 17.218293, 0.000000
50.204989, 0.160407, 0.000201, 0.625258, 0.000000, 16.873927, 0.000000
50.206989, 0.161652, 0.000201, 0.622670, 0.000000, 16.873927, 0.000000
50.208988, 0.163514, 0.000201, 0.621696, 0.000000, 16.529562, 0.000000
50.210990, 0.164748, 0.000201, 0.619027, 0.000000, 16.529562, 0.344366
50.212991, 0.165365, 0.000201, 0.617997, 0.000000, 16.185196, 0.000000
50.214991, 0.166607, 0.000201, 0.618716, 0.000000, 15.496464, -0.344366
50.216991, 0.167856, 0.000201, 0.622320, 0.000000, 16.185196, -0.344366
50.218990, 0.169105, 0.000201, 0.624447, 0.000000, 16.529562, 0.000000
50.220990, 0.170929, 0.000201, 0.612544, 0.000000, 15.152098, -0.344366
50.222990, 0.171531, 0.000201, 0.606387, 0.000000, 15.152098, 0.000000
50.224990, 0.172735, 0.000201, 0.602078, 0.000000, 14.807732, 0.000000
50.226992, 0.173946, 0.000201, 0.604085, 0.000000, 15.496464, 0.344366
50.228991, 0.175157, 0.000201, 0.605632, 0.000000, 15.152098, 0.000000
50.230991, 0.176951, 0.000201, 0.599307, 0.000000, 15.152098, 0.000000
50.232991, 0.177542, 0.000201, 0.596974, 0.000000, 14.119000, 0.344366
50.234992, 0.178726, 0.000201, 0.592719, 0.000000, 14.807732, -0.344366
50.236992, 0.179915, 0.000201, 0.593065, 0.000000, 14.807732, -0.344366
50.238992, 0.181103, 0.000201, 0.593980, 0.000000, 14.119000, 0.000000
50.240992, 0.182277, 0.000201, 0.591390, 0.000000, 15.152098, 0.000000
50.242993, 0.184022, 0.000201, 0.582002, 0.000000, 13.774635, -0.344366
50.244993, 0.184593, 0.000201, 0.579149, 0.000000, 14.463366, 0.000000
50.246993, 0.185740, 0.000201, 0.574781, 0.000000, 13.774635, 0.000000
50.248994, 0.186879, 0.000201, 0.571370, 0.000000, 14.119000, -0.344366
50.250994, 0.188583, 0.000201, 0.568728, 0.000000, 14.119000, 0.344366
50.252994, 0.189722, 0.000201, 0.568940, 0.000073, 13.085903, 0.344366
50.254995, 0.190290, 0.000201, 0.568268, 0.000011, 13.774635, 0.000000
50.256995, 0.191421, 0.000201, 0.567237, -0.000940, 14.119000, 0.000000
50.258995, 0.192549, 0.000201, 0.564965, -0.000011, 13.430269, -0.344366
50.260996, 0.193674, 0.000201, 0.563321, 0.000000, 13.430269, 0.000000
50.262996, 0.195354, 0.000201, 0.560378, 0.000000, 13.430269, 0.000000
50.264996, 0.196467, 0.000201, 0.557795, 0.000000, 13.774635, 0.000000
50.266997, 0.197016, 0.000201, 0.555384, 0.000000, 12.741537, 0.000000
50.268997, 0.198121, 0.000201, 0.552505, 0.000000, 13.430269, 0.344366
50.270997, 0.199222, 0.000201, 0.551676, 0.000000, 12.397171, 0.000000
50.272997, 0.200324, 0.000201, 0.551101, 0.000000, 12.741537, 0.000000
50.274998, 0.201951, 0.000201, 0.544758, 0.000000, 13.430269, 0.000000
50.276998, 0.203026, 0.000201, 0.539130, 0.000000, 12.741537, 0.344366
50.278998, 0.203564, 0.000201, 0.538354, 0.000000, 12.397171, 0.000000
50.280999, 0.204643, 0.000201, 0.538649, 0.000000, 12.052805, 0.000000
50.282999, 0.205721, 0.000201, 0.538957, 0.000000, 12.397171, 0.000000
50.284999, 0.206789, 0.000201, 0.536917, 0.000000, 12.741537, 0.000000
50.286999, 0.208378, 0.000204, 0.530581, 0.000907, 12.397171, 0.344366
50.289000, 0.208905, 0.000204, 0.529278, 0.000946, 12.052805, -0.344366
50.291001, 0.209953, 0.000201, 0.525851, -0.000833, 12.397171, 0.000000
50.293000, 0.210998, 0.000201, 0.523404, -0.000946, 11.708439, -0.344366
50.295001, 0.212027, 0.000201, 0.519207, -0.000074, 12.397171, 0.000000
50.297001, 0.213553, 0.000204, 0.509552, 0.000940, 11.019708, 0.000000
50.299001, 0.214571, 0.000201, 0.508926, -0.000182, 11.364074, 0.000000
50.301004, 0.215078, 0.000201, 0.508495, -0.000937, 11.364074, 0.344366
50.303002, 0.216089, 0.000201, 0.506669, -0.000265, 11.364074, 0.344366
50.305003, 0.217092, 0.000201, 0.503794, -0.000003, 11.364074, -0.344366
50.307005, 0.218583, 0.000201, 0.498028, 0.000000, 11.708439, 0.344366
50.309003, 0.219575, 0.000201, 0.495887, 0.000000, 10.675342, 0.000000
50.311004, 0.220067, 0.000204, 0.495167, 0.000943, 11.019708, 0.000000
50.313007, 0.221039, 0.000201, 0.490632, -0.000435, 11.019708, 0.000000
50.315008, 0.222001, 0.000201, 0.484831, -0.000940, 11.019708, 0.000000
50.317005, 0.222951, 0.000201, 0.476992, -0.000011, 11.019708, -0.344366
50.319006, 0.224363, 0.000201, 0.471614, 0.000000, 11.019708, 0.344366
50.321010, 0.224832, 0.000201, 0.470382, 0.000000, 10.675342, -0.344366
50.323009, 0.225775, 0.000204, 0.470050, 0.000682, 9.986610, 0.000000
50.325007, 0.226713, 0.000201, 0.469846, 0.000037, 10.675342, 0.000000
50.327011, 0.227644, 0.000201, 0.467671, -0.000446, 10.675342, 0.000000
50.329041, 0.228572, 0.000204, 0.465203, 0.000835, 11.019708, 0.000000
50.331042, 0.229949, 0.000204, 0.460319, 0.000945, 10.330976, 0.344366
50.333043, 0.230858, 0.000201, 0.456474, -0.000920, 10.330976, 0.000000
50.335043, 0.231316, 0.000201, 0.456194, -0.000944, 9.986610, 0.000000
50.337043, 0.232224, 0.000201, 0.455156, -0.000265, 10.330976, 0.344366
50.339044, 0.233129, 0.000201, 0.452859, -0.000003, 11.019708, -0.344366
50.341041, 0.234480, 0.000201, 0.450928, 0.000000, 9.986610, 0.000000
50.343044, 0.235373, 0.000201, 0.448820, 0.000000, 10.675342, -0.344366
50.345045, 0.235816, 0.000201, 0.447233, 0.000000, 9.642244, 0.000000
50.347046, 0.236694, 0.000201, 0.442614, 0.000000, 9.986610, 0.000000
50.349046, 0.237561, 0.000201, 0.436703, 0.000000, 9.642244, 0.000000
50.351046, 0.238856, 0.000201, 0.431699, 0.000000, 10.330976, 0.000000
50.353046, 0.239280, 0.000201, 0.429387, 0.000000, 9.986610, 0.344366
50.355047, 0.240135, 0.000201, 0.427567, 0.000000, 8.953512, 0.000000
50.357046, 0.240987, 0.000201, 0.426769, 0.000000, 9.986610, 0.344366
50.359044, 0.242262, 0.000201, 0.425411, 0.000000, 9.986610, 0.000000
50.361045, 0.243106, 0.000201, 0.423094, 0.000000, 9.297878, 0.344366
50.363054, 0.243530, 0.000201, 0.422996, 0.000000, 8.953512, 0.000000
50.365054, 0.244363, 0.000201, 0.418940, 0.000000, 8.609147, 0.000000
50.367053, 0.245177, 0.000201, 0.413179, 0.000000, 9.986610, 0.000000
50.369056, 0.246369, 0.000201, 0.399414, 0.000000, 10.675342, 0.000000
50.371056, 0.246766, 0.000201, 0.397724, 0.000000, 9.297878, -0.344366
50.373054, 0.247569, 0.000201, 0.398530, 0.000000, 9.642244, 0.344366
50.375055, 0.248368, 0.000201, 0.399649, 0.000000, 9.297878, -0.344366
50.377057, 0.249556, 0.000201, 0.397131, 0.000000, 9.642244, 0.000000
50.379056, 0.250336, 0.000201, 0.392578, 0.000000, 9.297878, 0.000000
50.381056, 0.250718, 0.000201, 0.390301, 0.000000, 8.953512, 0.344366
50.383057, 0.251479, 0.000201, 0.383083, 0.000000, 8.609147, 0.344366
50.385057, 0.252236, 0.000201, 0.379651, 0.000000, 8.264781, 0.000000
50.387056, 0.253360, 0.000201, 0.375952, 0.000000, 8.609147, 0.000000
50.389058, 0.254090, 0.000201, 0.370968, 0.000000, 8.953512, 0.000000
50.391058, 0.254446, 0.000201, 0.365444, 0.000000, 9.297878, 0.344366
50.393057, 0.255165, 0.000201, 0.359794, 0.000000, 8.264781, -0.344366
50.395058, 0.255888, 0.000201, 0.360200, 0.000000, 8.953512, 0.344366
50.397059, 0.256611, 0.000201, 0.360879, 0.000000, 8.953512, 0.344366
50.399058, 0.257679, 0.000201, 0.358409, 0.000000, 8.953512, 0.000000
50.401058, 0.258031, 0.000201, 0.355810, 0.000000, 9.297878, 0.000000
50.403058, 0.258723, 0.000201, 0.349134, 0.000000, 9.297878, 0.000000
50.405060, 0.259408, 0.000201, 0.344775, 0.000000, 8.264781, -0.344366
50.407059, 0.260423, 0.000201, 0.340416, 0.000000, 8.953512, 0.000000
50.409059, 0.261085, 0.000201, 0.333499, 0.000000, 8.609147, 0.344366
50.411061, 0.261415, 0.000201, 0.331438, 0.000000, 8.609147, -0.344366
50.413060, 0.262077, 0.000201, 0.329866, 0.000000, 8.953512, 0.000000
50.415060, 0.262732, 0.000201, 0.328801, 0.000000, 8.953512, 0.000000
50.417062, 0.263383, 0.000201, 0.326685, 0.000000, 8.609147, 0.000000
50.419061, 0.264356, 0.000201, 0.325359, 0.000000, 9.297878, 0.000000
50.421061, 0.264991, 0.000201, 0.320798, 0.000000, 8.953512, 0.344366
50.423061, 0.265302, 0.000201, 0.317342, 0.000000, 8.953512, 0.000000
50.425062, 0.265926, 0.000201, 0.312944, 0.000000, 8.264781, 0.000000
50.427062, 0.266543, 0.000201, 0.310687, 0.000000, 6.887317, 0.000000
50.429062, 0.267467, 0.000201, 0.307367, 0.000000, 7.576049, 0.344366
50.431063, 0.268084, 0.000201, 0.308105, 0.000000, 7.920415, 0.000000
50.433063, 0.268394, 0.000201, 0.308577, 0.000000, 8.264781, 0.000000
50.435062, 0.269007, 0.000201, 0.308612, 0.000000, 8.609147, 0.000000
50.437062, 0.269613, 0.000201, 0.304961, 0.000000, 8.264781, 0.000000
50.439064, 0.270215, 0.000201, 0.301479, 0.000000, 7.920415, 0.000000
50.441063, 0.271104, 0.000201, 0.297487, 0.000000, 8.264781, -0.344366
50.443063, 0.271683, 0.000201, 0.292346, 0.000000, 8.264781, 0.000000
50.445064, 0.271971, 0.000201, 0.290900, 0.000000, 8.264781, -0.344366
50.447064, 0.272546, 0.000201, 0.288193, 0.000000, 7.576049, 0.000000
50.449064, 0.273114, 0.000201, 0.286078, 0.000000, 8.609147, 0.000000
50.451064, 0.273962, 0.000201, 0.282755, 0.000000, 8.264781, 0.000000
50.453065, 0.274530, 0.000201, 0.283367, 0.000000, 8.264781, 0.000000
50.455064, 0.274810, 0.000201, 0.282505, 0.000000, 8.264781, 0.000000
50.457064, 0.275355, 0.000201, 0.278385, 0.000000, 7.920415, 0.000000
50.459066, 0.275889, 0.000201, 0.270411, 0.000000, 8.264781, 0.000000
50.461066, 0.276422, 0.000201, 0.267224, 0.000000, 7.920415, 0.000000
50.463066, 0.277217, 0.000201, 0.265245, 0.000000, 8.264781, 0.000000
50.465065, 0.277732, 0.000201, 0.260971, 0.000000, 8.264781, 0.000000
50.467066, 0.277989, 0.000201, 0.258699, 0.000000, 7.576049, 0.000000
50.469066, 0.278504, 0.000201, 0.257391, 0.000000, 7.576049, 0.000000
50.471066, 0.279023, 0.000201, 0.258291, 0.000000, 8.264781, 0.000000
50.473068, 0.279530, 0.000201, 0.256723, 0.000000, 7.920415, 0.000000
50.475067, 0.280275, 0.000201, 0.250065, 0.000000, 7.231683, 0.000000
50.477067, 0.280768, 0.000201, 0.246404, 0.000000, 7.576049, 0.000000
50.479067, 0.281010, 0.000201, 0.245278, 0.000000, 7.576049, 0.000000
50.481069, 0.281490, 0.000201, 0.242018, 0.000000, 7.920415, -0.344366
50.483068, 0.282195, 0.000201, 0.236314, 0.000000, 7.576049, 0.000000
50.485068, 0.282668, 0.000201, 0.235479, 0.000000, 7.920415, 0.000000
50.487069, 0.282906, 0.000201, 0.236356, 0.000000, 7.920415, -0.344366
50.489069, 0.283383, 0.000201, 0.237926, 0.000682, 8.609147, 0.000000
50.491069, 0.283849, 0.000201, 0.235288, 0.000020, 8.609147, 0.000000
50.493069, 0.284303, 0.000201, 0.230838, -0.000682, 7.920415, 0.344366
50.495070, 0.284761, 0.000201, 0.228203, -0.000001, 7.576049, 0.000000
50.497070, 0.285457, 0.000201, 0.231282, 0.000000, 7.920415, 0.344366
50.499070, 0.285684, 0.000201, 0.231005, 0.000000, 8.609147, 0.000000
50.501071, 0.286127, 0.000201, 0.226534, 0.000000, 8.264781, 0.344366
50.503071, 0.286559, 0.000201, 0.218644, 0.000000, 7.576049, 0.344366
50.505070, 0.287210, 0.000201, 0.216475, 0.000000, 7.576049, 0.688732
50.507071, 0.287641, 0.000204, 0.216622, 0.000940, 7.576049, 0.344366
50.509071, 0.287857, 0.000204, 0.216052, 0.000946, 7.576049, 0.344366
50.511071, 0.288285, 0.000201, 0.214969, -0.000861, 8.264781, 0.000000
50.513071, 0.288716, 0.000201, 0.215038, -0.000946, 7.231683, 0.344366
50.515074, 0.289151, 0.000201, 0.216459, -0.000011, 7.920415, 0.000000
50.517073, 0.289780, 0.000201, 0.212464, 0.000446, 7.920415, 0.344366
50.519073, 0.290177, 0.000204, 0.204476, 0.000946, 7.231683, 0.000000
50.521073, 0.290370, 0.000204, 0.200275, 0.000500, 7.576049, 0.000000
50.523076, 0.290764, 0.000204, 0.196408, 0.000003, 7.231683, 0.000000
50.525074, 0.291362, 0.000201, 0.198674, -0.000872, 7.231683, 0.000000
50.527075, 0.291752, 0.000201, 0.197161, -0.000946, 7.576049, 0.344366
50.529076, 0.291945, 0.000201, 0.195361, -0.000074, 7.920415, 0.344366
50.531077, 0.292323, 0.000201, 0.190907, -0.000000, 7.576049, 0.344366
50.533076, 0.292698, 0.000201, 0.188701, 0.000000, 7.576049, 0.000000
50.535076, 0.293270, 0.000204, 0.190157, 0.000907, 7.576049, 0.000000
50.537076, 0.293459, 0.000204, 0.189749, 0.000946, 7.576049, 1.377463
50.539076, 0.293822, 0.000201, 0.185476, -0.000905, 7.920415, 0.344366
50.541077, 0.294174, 0.000201, 0.178779, -0.000946, 7.576049, 0.000000
50.543078, 0.294693, 0.000201, 0.173712, -0.000039, 7.576049, 0.344366
50.545078, 0.295052, 0.000201, 0.176253, 0.000806, 7.576049, 0.344366
50.547081, 0.295238, 0.000204, 0.179021, 0.000935, 8.264781, 0.344366
50.549082, 0.295601, 0.000204, 0.182335, 0.000946, 7.231683, 0.344366
50.551081, 0.295946, 0.000201, 0.177977, -0.000867, 7.920415, -0.344366
50.553081, 0.296441, 0.000201, 0.166393, -0.000945, 7.920415, 0.000000
50.555079, 0.296604, 0.000201, 0.164852, -0.000140, 8.609147, 0.000000
50.557080, 0.296937, 0.000204, 0.164652, 0.000806, 7.920415, 1.377463
50.559079, 0.297278, 0.000204, 0.167855, 0.000945, 7.231683, 0.344366
50.561080, 0.297785, 0.000204, 0.169875, -0.000182, 7.920415, 0.000000
50.563080, 0.298103, 0.000201, 0.163706, -0.000946, 7.920415, 0.000000
50.565081, 0.298262, 0.000201, 0.160707, -0.000500, 7.576049, 0.000000
50.567080, 0.298572, 0.000201, 0.156805, -0.000002, 7.231683, 0.344366
50.569081, 0.299046, 0.000201, 0.157337, 0.000000, 7.920415, 0.344366
50.571084, 0.299208, 0.000204, 0.158588, 0.000940, 7.231683, 0.000000
50.573084, 0.299534, 0.000204, 0.161246, 0.000264, 6.887317, -0.344366
50.575082, 0.299848, 0.000201, 0.160614, -0.000940, 7.920415, 0.344366
50.577083, 0.300298, 0.000201, 0.151372, -0.000265, 7.576049, 0.344366
50.579086, 0.300590, 0.000201, 0.147799, 0.000000, 7.920415, 0.000000
50.581088, 0.300734, 0.000204, 0.146313, 0.000872, 7.576049, 0.344366
50.583089, 0.301033, 0.000204, 0.147315, 0.000946, 7.576049, 0.000000
50.585090, 0.301339, 0.000204, 0.151018, 0.000074, 7.231683, 0.344366
50.587089, 0.301794, 0.000204, 0.152844, 0.000000, 7.231683, 0.000000
50.589092, 0.302081, 0.000201, 0.146695, -0.000943, 7.231683, 0.344366
50.591093, 0.302221, 0.000201, 0.143866, -0.000946, 7.920415, 0.344366
50.593087, 0.302494, 0.000201, 0.138912, 0.000407, 6.887317, 0.344366
50.595091, 0.302762, 0.000204, 0.134960, 0.000944, 7.576049, 0.000000
50.597093, 0.303035, 0.000204, 0.135726, 0.000500, 7.576049, -0.344366
50.599095, 0.303459, 0.000204, 0.140322, 0.000003, 7.920415, 0.344366
50.601093, 0.303743, 0.000204, 0.141914, 0.000000, 7.576049, 0.344366
50.603095, 0.303883, 0.000204, 0.141492, 0.000000, 7.231683, 0.344366
50.605097, 0.304152, 0.000204, 0.137154, 0.000000, 7.231683, 0.344366
50.607095, 0.304409, 0.000204, 0.131365, 0.000000, 7.231683, 0.000000
50.609096, 0.304784, 0.000204, 0.126047, 0.000000, 7.231683, 0.344366
50.611097, 0.304905, 0.000204, 0.124616, 0.000000, 7.576049, 0.344366
50.613098, 0.305155, 0.000204, 0.123968, 0.000000, 7.576049, 0.344366
50.615097, 0.305404, 0.000204, 0.124777, 0.000000, 7.576049, 0.344366
50.617100, 0.305662, 0.000204, 0.126579, 0.000000, 7.920415, 0.344366
50.619100, 0.306044, 0.000204, 0.128439, 0.000000, 7.576049, 0.344366
50.621099, 0.306173, 0.000204, 0.127800, 0.000000, 7.576049, 0.344366
50.623100, 0.306415, 0.000201, 0.124651, -0.000940, 7.576049, 0.344366
50.625101, 0.306654, 0.000201, 0.120561, -0.000265, 7.920415, 0.344366
50.627100, 0.307002, 0.000204, 0.116576, 0.000942, 7.576049, 0.344366
50.629100, 0.307115, 0.000204, 0.115681, 0.000264, 7.576049, 0.344366
50.631101, 0.307350, 0.000204, 0.115721, 0.000001, 7.231683, 0.344366
50.633102, 0.307581, 0.000204, 0.115722, 0.000000, 7.576049, 0.344366
50.635101, 0.307812, 0.000204, 0.115590, 0.000000, 7.576049, 0.344366
50.637102, 0.308164, 0.000204, 0.117313, 0.000000, 7.231683, 0.344366
50.639103, 0.308395, 0.000204, 0.116530, 0.000000, 7.231683, 0.344366
50.641103, 0.308508, 0.000204, 0.115595, 0.000000, 7.231683, 0.344366
50.643103, 0.308732, 0.000204, 0.112905, 0.000000, 7.576049, 0.344366
50.645104, 0.308951, 0.000204, 0.111002, 0.000000, 7.920415, 0.344366
50.647104, 0.309280, 0.000201, 0.109771, -0.000925, 7.576049, 0.344366
50.649104, 0.309390, 0.000201, 0.109767, -0.000946, 7.576049, 0.000000
50.651104, 0.309610, 0.000201, 0.109701, -0.000021, 7.231683, 0.344366
50.653105, 0.309829, 0.000201, 0.109217, 0.000000, 7.231683, 0.344366
50.655106, 0.310049, 0.000201, 0.110204, 0.000000, 7.231683, 0.344366
50.657106, 0.310272, 0.000204, 0.110570, 0.000943, 6.887317, 0.344366
50.659106, 0.310594, 0.000204, 0.108450, 0.000500, 6.887317, 0.344366
50.661107, 0.310806, 0.000204, 0.106970, 0.000000, 7.920415, 0.688732
50.663106, 0.310912, 0.000204, 0.106125, 0.000000, 7.231683, 0.344366
50.665107, 0.311120, 0.000204, 0.104610, 0.000000, 7.576049, 0.000000
50.667108, 0.311320, 0.000204, 0.102360, 0.000000, 6.887317, 0.688732
50.669108, 0.311616, 0.000204, 0.098814, 0.000000, 7.231683, 0.000000
50.671106, 0.311809, 0.000204, 0.097668, 0.000000, 7.231683, 0.344366
50.673106, 0.311911, 0.000204, 0.098051, 0.000000, 7.231683, 0.000000
50.675110, 0.312112, 0.000204, 0.099281, 0.000000, 6.887317, 0.344366
50.677109, 0.312316, 0.000204, 0.101797, 0.000000, 7.576049, 0.000000
50.679110, 0.312619, 0.000204, 0.101449, 0.000000, 7.231683, 0.344366
50.681112, 0.312812, 0.000204, 0.097951, 0.000000, 7.231683, 0.344366
50.683111, 0.312903, 0.000204, 0.096285, 0.000000, 7.231683, 0.344366
50.685111, 0.313081, 0.000204, 0.091200, 0.000000, 7.231683, 0.344366
50.687115, 0.313251, 0.000204, 0.087388, 0.000000, 7.231683, -0.344366
50.689113, 0.313421, 0.000204, 0.085689, 0.000000, 6.887317, 0.344366
50.691112, 0.313679, 0.000204, 0.085756, 0.000000, 7.231683, 0.344366
50.693113, 0.313856, 0.000201, 0.086822, -0.000806, 6.887317, 0.000000
50.695111, 0.313947, 0.000201, 0.088364, -0.000935, 7.576049, 0.344366
50.697111, 0.314133, 0.000201, 0.090756, -0.000946, 7.576049, 0.000000
50.699114, 0.314318, 0.000204, 0.092725, 0.000861, 7.231683, -0.344366
50.701115, 0.314579, 0.000204, 0.088428, 0.000945, 7.231683, 0.344366
50.703115, 0.314735, 0.000204, 0.082433, 0.000074, 7.231683, 0.344366
